birth_date,terms_conditions,date_exp_token,type_independent_activity_id,incomes,extra_incomes,familiar_debts,is_tax_return,region_id,name,name.1,viability,is_selected
1999-08-26,1,2023-02-24 14:02:33.0,6,20000000,0,0,0,13.0,professional scientif and technical activities,independent,1,0
1982-04-01,0,,6,4169102,0,300000,0,,professional scientif and technical activities,independent,1,1
1996-10-31,1,2023-02-24 15:45:00.0,6,4976000,0,200000,0,2.0,professional scientif and technical activities,independent,1,0
1974-01-02,0,,6,3500000,0,300000,0,,professional scientif and technical activities,independent,0,0
1994-09-26,1,2023-02-25 18:10:23.0,6,6000000,0,0,1,2.0,professional scientif and technical activities,independent,1,0
1982-03-08,0,,6,15500000,0,1000000,1,,professional scientif and technical activities,independent,0,0
1986-09-25,1,2023-02-26 20:17:12.0,6,7000000,0,500000,1,12.0,professional scientif and technical activities,independent,1,1
1968-01-22,0,,6,21731644,0,400000,1,,professional scientif and technical activities,independent,1,1
1989-09-19,1,2023-03-01 15:49:56.0,6,1600000,0,0,1,12.0,professional scientif and technical activities,independent,1,1
1986-04-14,1,2023-03-02 22:02:49.0,6,19727761,0,40000,1,1.0,professional scientif and technical activities,independent,1,0
1973-05-27,0,,6,12000000,0,4457102,1,,professional scientif and technical activities,independent,1,1
1992-06-23,1,2023-03-03 18:32:29.0,6,4000000,0,0,1,20.0,professional scientif and technical activities,independent,0,0
1991-05-05,1,2023-03-03 20:05:30.0,6,27446621,0,400000,1,1.0,professional scientif and technical activities,independent,1,0
1978-08-03,0,,6,17906000,0,0,1,,professional scientif and technical activities,independent,1,1
1996-05-16,1,2023-03-05 17:39:03.0,6,4000000,0,0,1,2.0,professional scientif and technical activities,independent,1,0
1998-11-18,1,2023-03-05 17:49:22.0,6,3500000,0,0,2,2.0,professional scientif and technical activities,independent,1,0
1986-05-01,0,,6,23673000,0,800000,1,,professional scientif and technical activities,independent,1,1
1991-09-20,0,,6,3334951,0,400000,1,,professional scientif and technical activities,independent,1,1
1965-01-06,1,2023-03-08 14:38:27.0,6,2175028,0,0,0,6.0,professional scientif and technical activities,independent,1,1
1989-03-31,1,2023-03-10 21:16:21.0,6,2300000,0,0,0,7.0,professional scientif and technical activities,independent,0,0
1982-09-03,0,,6,10000000,0,400000,1,1.0,professional scientif and technical activities,independent,1,1
1994-01-16,1,2023-03-10 16:56:14.0,6,10000000,0,2000000,1,1.0,professional scientif and technical activities,independent,0,0
1995-09-02,0,,6,10300000,0,800000,1,,professional scientif and technical activities,independent,1,1
1990-08-29,0,,6,16000000,0,300000,1,,professional scientif and technical activities,independent,1,1
1977-05-31,0,,6,31000000,0,500000,1,,professional scientif and technical activities,independent,1,1
1986-05-14,1,2023-03-13 19:30:17.0,6,7400000,0,0,1,1.0,professional scientif and technical activities,independent,0,0
1985-04-08,0,,6,54939000,0,800000,1,,professional scientif and technical activities,independent,1,1
1990-09-23,0,,6,8000000,0,400000,1,,professional scientif and technical activities,independent,1,1
1965-06-26,0,,6,11048717,0,800000,1,,professional scientif and technical activities,independent,1,1
1990-05-22,1,2023-03-16 16:56:24.0,6,7500000,0,800000,1,1.0,professional scientif and technical activities,independent,1,0
1975-12-05,0,,6,82242393,0,1000000,1,,professional scientif and technical activities,independent,1,1
1983-06-16,1,2023-03-16 21:49:30.0,6,15000000,0,0,1,1.0,professional scientif and technical activities,independent,0,0
1985-10-15,1,2023-03-17 14:21:04.0,6,9000000,0,0,1,12.0,professional scientif and technical activities,independent,1,0
1984-01-01,1,2023-03-17 14:49:50.0,6,5000000,0,0,1,13.0,professional scientif and technical activities,independent,0,0
1988-12-01,0,,6,10750000,0,500000,1,,professional scientif and technical activities,independent,1,1
1985-09-03,1,2023-03-18 20:15:31.0,6,4741250,0,300000,1,1.0,professional scientif and technical activities,independent,1,0
1973-07-31,0,2023-04-19 20:26:19.0,6,6539486,1500000,500000,1,1.0,professional scientif and technical activities,independent,1,1
1982-10-26,1,2023-03-21 16:39:40.0,6,24500000,0,0,1,1.0,professional scientif and technical activities,independent,1,0
1979-12-04,1,2023-03-21 17:56:44.0,6,26812274,0,500000,1,26.0,professional scientif and technical activities,independent,1,0
1976-08-02,0,,6,16660000,0,500000,1,,professional scientif and technical activities,independent,1,1
1951-06-13,0,,6,37585959,0,1000000,1,,professional scientif and technical activities,independent,1,1
1985-06-11,1,2023-03-22 20:43:42.0,6,120000000,0,0,1,1.0,professional scientif and technical activities,independent,1,0
1979-02-17,1,2023-03-22 21:10:02.0,6,200000000,0,3000000,1,1.0,professional scientif and technical activities,independent,1,0
1973-05-26,1,2023-03-24 16:39:19.0,6,38000000,0,200000,1,1.0,professional scientif and technical activities,independent,0,0
1974-07-11,0,,6,18000000,0,200000,1,,professional scientif and technical activities,independent,1,1
1968-11-10,1,2023-03-26 00:55:35.0,6,70000000,0,0,1,1.0,professional scientif and technical activities,independent,1,0
1980-07-21,0,,6,30000000,0,4000000,1,,professional scientif and technical activities,independent,1,1
1989-05-11,1,2023-03-29 18:00:55.0,6,2950000,0,0,0,6.0,professional scientif and technical activities,independent,0,0
1981-08-29,0,,6,20623000,0,700000,1,,professional scientif and technical activities,independent,1,1
1976-04-18,1,2023-03-30 15:48:41.0,6,4600000,0,0,0,1.0,professional scientif and technical activities,independent,0,0
1982-03-19,1,2023-03-30 22:37:59.0,6,11063000,0,200000,1,12.0,professional scientif and technical activities,independent,1,0
1971-05-11,0,,6,4646514,0,100000,1,,professional scientif and technical activities,independent,1,1
1990-07-16,1,2023-03-31 17:50:29.0,6,30000000,0,0,1,2.0,professional scientif and technical activities,independent,1,0
1985-01-13,0,,6,25000000,0,800000,1,,professional scientif and technical activities,independent,1,1
1984-04-07,1,2023-04-03 19:57:26.0,6,23391000,0,200000,1,1.0,professional scientif and technical activities,independent,1,0
1986-09-22,0,,6,41450000,0,800000,1,,professional scientif and technical activities,independent,1,1
1985-07-24,0,,6,37550000,0,800000,1,,professional scientif and technical activities,independent,1,1
1998-04-29,1,2023-04-05 16:54:59.0,6,7000000,0,0,1,2.0,professional scientif and technical activities,independent,1,0
1993-12-24,1,2023-04-07 21:34:14.0,6,135000000,0,0,1,1.0,professional scientif and technical activities,independent,0,0
1987-10-05,1,2023-04-08 14:41:51.0,6,3000000,0,0,0,1.0,professional scientif and technical activities,independent,1,0
1982-01-18,0,,6,20000000,0,500000,1,,professional scientif and technical activities,independent,0,1
1978-12-04,0,,6,33000000,0,800000,1,,professional scientif and technical activities,independent,1,1
1977-03-17,0,,6,17500000,0,500000,1,,professional scientif and technical activities,independent,1,1
1976-07-14,1,2023-04-10 22:02:57.0,6,35000000,0,0,1,2.0,professional scientif and technical activities,independent,0,0
1988-08-23,0,,6,9191916,0,600000,1,,professional scientif and technical activities,independent,1,1
1980-10-02,0,,6,13000000,0,0,1,,professional scientif and technical activities,independent,1,1
1987-12-15,1,2023-04-12 01:17:00.0,6,4000000,0,1000000,0,2.0,professional scientif and technical activities,independent,0,0
1996-05-16,1,2023-04-12 17:41:37.0,6,14000000,0,0,1,1.0,professional scientif and technical activities,independent,0,0
1990-07-07,1,2023-04-12 22:48:12.0,6,18000000,0,0,1,12.0,professional scientif and technical activities,independent,1,0
1972-10-17,1,2023-04-12 23:04:08.0,6,8000000,0,0,1,12.0,professional scientif and technical activities,independent,1,0
1981-08-18,1,2023-04-12 23:15:06.0,6,30000000,0,0,1,12.0,professional scientif and technical activities,independent,1,0
1973-09-15,0,,6,12000000,0,500000,1,,professional scientif and technical activities,independent,1,1
1972-01-27,1,2023-04-13 15:16:49.0,6,1220999164,0,500000,1,13.0,professional scientif and technical activities,independent,1,1
1992-09-04,0,,6,17000000,0,700000,1,,professional scientif and technical activities,independent,1,1
1982-11-21,1,2023-04-14 18:54:32.0,6,63307522,0,300000,1,1.0,professional scientif and technical activities,independent,1,0
1987-07-26,0,2023-04-19 21:59:41.0,6,10000000,0,100000,1,1.0,professional scientif and technical activities,independent,1,1
1977-03-12,1,2023-04-14 22:00:34.0,6,4112958,0,300000,1,1.0,professional scientif and technical activities,independent,1,1
1976-07-17,0,,6,2000000,0,1500000,1,1.0,professional scientif and technical activities,independent,1,1
1994-09-03,0,,6,20500000,0,20500000,1,,professional scientif and technical activities,independent,1,1
1982-02-18,1,2023-04-17 20:03:27.0,6,162500000,0,1200000,1,1.0,professional scientif and technical activities,independent,1,0
1961-01-26,1,2023-04-17 20:22:49.0,6,20000000,0,0,1,12.0,professional scientif and technical activities,independent,1,0
2001-11-13,1,2023-04-18 16:33:27.0,6,12000000,0,0,1,2177.0,professional scientif and technical activities,independent,0,0
1985-05-29,1,2023-04-18 16:46:10.0,6,4406200,0,800000,0,6.0,professional scientif and technical activities,independent,1,0
1993-06-19,1,2023-04-18 18:19:39.0,6,10000000,0,0,1,1.0,professional scientif and technical activities,independent,1,0
1971-04-09,1,2023-04-18 19:52:16.0,6,7000000,0,0,1,1.0,professional scientif and technical activities,independent,0,0
1986-01-21,1,2023-04-19 00:16:26.0,6,7000000,0,0,1,2.0,professional scientif and technical activities,independent,1,0
1967-09-17,1,2023-04-19 22:40:57.0,6,25000000,0,0,1,12.0,professional scientif and technical activities,independent,0,0
1971-01-08,1,2023-04-20 13:25:12.0,6,7000000,0,0,1,1189.0,professional scientif and technical activities,independent,0,0
1996-09-26,0,,6,4300000,0,200000,0,,professional scientif and technical activities,independent,1,1
1981-12-19,1,2023-04-20 16:33:06.0,6,20000000,0,0,1,12.0,professional scientif and technical activities,independent,1,0
1982-07-15,1,2023-04-20 16:39:10.0,6,35000000,0,0,1,12.0,professional scientif and technical activities,independent,1,0
1981-10-21,0,,6,10000000,0,500000,1,,professional scientif and technical activities,independent,0,0
1991-02-06,1,2023-04-21 15:24:24.0,6,7000000,0,0,1,1.0,professional scientif and technical activities,independent,1,0
1962-03-26,1,2023-04-21 15:32:07.0,6,15600000,0,0,1,1.0,professional scientif and technical activities,independent,0,0
1989-07-01,1,2023-04-21 16:19:31.0,6,4686489,0,300000,1,1.0,professional scientif and technical activities,independent,1,1
1970-03-31,1,2023-04-21 19:47:27.0,6,14800000,0,100000,1,2.0,professional scientif and technical activities,independent,1,0
1978-06-22,1,2023-04-24 16:31:39.0,6,12000000,0,0,1,1.0,professional scientif and technical activities,independent,1,0
1982-03-01,1,2023-04-24 16:56:21.0,6,7000000,0,0,1,1.0,professional scientif and technical activities,independent,1,0
1991-01-05,0,2023-04-24 18:55:57.0,6,14630230,0,500000,1,1.0,professional scientif and technical activities,independent,1,1
1972-10-26,0,,6,112500000,0,500000,1,,professional scientif and technical activities,independent,1,1
1975-05-25,1,2023-04-24 21:40:53.0,6,9000000,0,0,1,13.0,professional scientif and technical activities,independent,0,0
1983-05-12,1,2023-04-25 14:50:52.0,6,16000000,0,200000,1,1.0,professional scientif and technical activities,independent,1,0
1974-11-18,0,,6,10750950,0,500000,1,,professional scientif and technical activities,independent,1,1
1978-08-19,1,2023-04-25 20:45:21.0,6,6480159,0,290000,1,1.0,professional scientif and technical activities,independent,0,0
1993-02-20,1,2023-04-26 02:36:58.0,6,4600000,0,0,1,1.0,professional scientif and technical activities,independent,0,0
1998-10-07,0,,6,48279286,0,500000,1,,professional scientif and technical activities,independent,1,1
1984-03-09,1,2023-04-26 17:24:14.0,6,11223000,0,0,1,13.0,professional scientif and technical activities,independent,1,0
1970-09-26,1,2023-04-26 22:21:07.0,6,3356700,0,0,0,1.0,professional scientif and technical activities,independent,1,0
1981-08-15,0,,6,9000000,0,700000,1,,professional scientif and technical activities,independent,0,1
1997-07-22,1,2023-04-27 00:09:03.0,6,8000000,0,0,0,1.0,professional scientif and technical activities,independent,0,0
1978-07-24,1,2023-04-27 21:00:24.0,6,30000000,0,1500000,1,1189.0,professional scientif and technical activities,independent,0,0
1992-06-25,0,,6,3200000,0,200000,0,,professional scientif and technical activities,independent,1,1
1993-09-02,1,2023-04-27 20:21:12.0,6,7700000,0,0,1,1.0,professional scientif and technical activities,independent,1,0
1995-09-02,1,2023-04-27 20:33:02.0,6,3450000,0,0,0,1.0,professional scientif and technical activities,independent,1,0
1994-10-11,1,2023-04-27 22:57:31.0,6,10000000,0,0,1,12.0,professional scientif and technical activities,independent,1,0
1990-04-20,1,2023-04-27 23:03:09.0,6,5000000,0,0,1,12.0,professional scientif and technical activities,independent,1,0
1983-03-12,0,,6,15680000,0,500000,1,,professional scientif and technical activities,independent,1,1
1993-09-10,0,,6,15000000,0,300000,1,,professional scientif and technical activities,independent,1,1
1972-06-22,0,,6,12433840,0,400000,1,,professional scientif and technical activities,independent,1,1
1989-03-26,1,2023-04-28 22:43:21.0,6,4500000,0,0,1,1.0,professional scientif and technical activities,independent,0,0
1981-10-23,1,2023-05-04 17:06:28.0,6,3976000,0,100000,1,34.0,professional scientif and technical activities,independent,1,0
1994-12-15,0,,6,8100000,0,500000,0,,professional scientif and technical activities,independent,1,1
1995-05-09,0,,6,2022674,0,300000,0,,professional scientif and technical activities,independent,1,1
1975-12-15,1,2023-05-02 23:32:19.0,6,30000000,0,0,1,1.0,professional scientif and technical activities,independent,0,0
1995-07-18,1,2023-05-03 03:12:39.0,6,8500000,0,1000000,0,1706.0,professional scientif and technical activities,independent,0,0
1956-09-10,0,,6,112000000,0,1000000,1,,professional scientif and technical activities,independent,0,0
1995-09-08,1,2023-05-03 21:31:58.0,6,7500000,0,500000,0,1.0,professional scientif and technical activities,independent,1,0
1985-12-30,1,2023-05-04 15:56:20.0,6,19000000,0,200000,1,1.0,professional scientif and technical activities,independent,1,0
1993-11-09,1,2023-05-04 18:35:44.0,6,5789274,0,300000,0,2184.0,professional scientif and technical activities,independent,1,1
1981-12-09,1,2023-05-05 21:26:49.0,6,4000000,0,1110000,0,2.0,professional scientif and technical activities,independent,1,0
1971-06-22,1,2023-05-08 14:07:04.0,6,13500000,0,4500000,1,1.0,professional scientif and technical activities,independent,1,0
